日期,开盘价,最高价,最低价,收盘价,涨跌额,涨跌幅(%),成交量(股),成交金额(元),成交金额(亿元)
2003/4/25,1205.38,1205.38,1205.38,1205.38,-13.31,-1.09,0,0,0
2003/4/24,1218.69,1218.69,1218.69,1218.69,-35.44,-2.83,0,0,0
2003/4/23,1254.13,1254.13,1254.13,1254.13,-20.56,-1.61,0,0,0
2003/4/22,1274.69,1274.69,1274.69,1274.69,0.08,0.01,0,0,0
2003/4/21,1274.61,1274.61,1274.61,1274.61,-25.8,-1.98,0,0,0
2003/4/18,1300.41,1300.41,1300.41,1300.41,-7.31,-0.56,0,0,0
2003/4/17,1307.72,1307.72,1307.72,1307.72,3.62,0.28,0,0,0
2003/4/16,1304.1,1304.1,1304.1,1304.1,-13.19,-1,0,0,0
2003/4/15,1317.29,1317.29,1317.29,1317.29,10.78,0.83,0,0,0
2003/4/14,1306.51,1306.51,1306.51,1306.51,31.51,2.47,0,0,0
2003/4/11,1275,1275,1275,1275,19.76,1.57,0,0,0
2003/4/10,1255.24,1255.24,1255.24,1255.24,12.18,0.98,0,0,0
2003/4/9,1243.06,1243.06,1243.06,1243.06,21.49,1.76,0,0,0
2003/4/8,1221.57,1221.57,1221.57,1221.57,3.65,0.3,0,0,0
2003/4/7,1217.92,1217.92,1217.92,1217.92,-5.64,-0.46,0,0,0
2003/4/4,1223.56,1223.56,1223.56,1223.56,8.22,0.68,0,0,0
2003/4/3,1215.34,1215.34,1215.34,1215.34,-7.63,-0.62,0,0,0
2003/4/2,1222.97,1222.97,1222.97,1222.97,-0.59,-0.05,0,0,0
2003/4/1,1223.56,1223.56,1223.56,1223.56,8.39,0.69,0,0,0
2003/9/30,1127.14,1127.14,1127.14,1127.14,10.59,0.95,0,0,0
2003/9/29,1116.55,1116.55,1116.55,1116.55,-14.75,-1.3,0,0,0
2003/9/26,1131.3,1131.3,1131.3,1131.3,-5.39,-0.47,0,0,0
2003/9/25,1136.69,1136.69,1136.69,1136.69,-13.8,-1.2,0,0,0
2003/9/24,1150.49,1150.49,1150.49,1150.49,3.2,0.28,0,0,0
2003/9/23,1147.29,1147.29,1147.29,1147.29,6.15,0.54,0,0,0
2003/9/22,1141.14,1141.14,1141.14,1141.14,-8.15,-0.71,0,0,0
2003/9/19,1149.29,1149.29,1149.29,1149.29,1.21,0.11,0,0,0
2003/9/18,1148.08,1148.08,1148.08,1148.08,0.78,0.07,0,0,0
2003/9/17,1147.3,1147.3,1147.3,1147.3,-12.42,-1.07,0,0,0
2003/9/16,1159.72,1159.72,1159.72,1159.72,7.36,0.64,0,0,0
2003/9/15,1152.36,1152.36,1152.36,1152.36,-11.82,-1.02,0,0,0
2003/9/12,1164.18,1164.18,1164.18,1164.18,-12.75,-1.08,0,0,0
2003/9/11,1176.93,1176.93,1176.93,1176.93,0.89,0.08,0,0,0
2003/9/10,1176.04,1176.04,1176.04,1176.04,3.99,0.34,0,0,0
2003/9/9,1172.05,1172.05,1172.05,1172.05,-5.78,-0.49,0,0,0
2003/9/8,1177.83,1177.83,1177.83,1177.83,-6.08,-0.51,0,0,0
2003/9/5,1183.91,1183.91,1183.91,1183.91,-12.59,-1.05,0,0,0
2003/9/4,1196.5,1196.5,1196.5,1196.5,-1.94,-0.16,0,0,0
2003/9/3,1198.44,1198.44,1198.44,1198.44,1.14,0.1,0,0,0
2003/9/2,1197.3,1197.3,1197.3,1197.3,-2.51,-0.21,0,0,0
2003/9/1,1199.81,1199.81,1199.81,1199.81,21.24,1.8,0,0,0
2003/8/29,1178.57,1178.57,1178.57,1178.57,9.19,0.79,0,0,0
2003/8/28,1169.38,1169.38,1169.38,1169.38,-9.02,-0.77,0,0,0
2003/8/27,1178.4,1178.4,1178.4,1178.4,-0.93,-0.08,0,0,0
2003/8/26,1179.33,1179.33,1179.33,1179.33,2.03,0.17,0,0,0
2003/8/25,1177.3,1177.3,1177.3,1177.3,-14.13,-1.19,0,0,0
2003/8/22,1191.43,1191.43,1191.43,1191.43,-3.2,-0.27,0,0,0
2003/8/21,1194.63,1194.63,1194.63,1194.63,-1.05,-0.09,0,0,0
2003/8/20,1195.68,1195.68,1195.68,1195.68,-5.98,-0.5,0,0,0
2003/8/19,1201.66,1201.66,1201.66,1201.66,3.67,0.31,0,0,0
2003/8/18,1197.99,1197.99,1197.99,1197.99,-3.33,-0.28,0,0,0
2003/8/15,1201.32,1201.32,1201.32,1201.32,-1.92,-0.16,0,0,0
2003/8/14,1203.24,1203.24,1203.24,1203.24,-7.32,-0.6,0,0,0
2003/8/13,1210.56,1210.56,1210.56,1210.56,-15.3,-1.25,0,0,0
2003/8/12,1225.86,1225.86,1225.86,1225.86,3.66,0.3,0,0,0
2003/8/11,1222.2,1222.2,1222.2,1222.2,4.09,0.34,0,0,0
2003/8/8,1218.11,1218.11,1218.11,1218.11,-14.86,-1.21,0,0,0
2003/8/7,1232.97,1232.97,1232.97,1232.97,0.03,0,0,0,0
2003/8/6,1232.94,1232.94,1232.94,1232.94,-6.11,-0.49,0,0,0
2003/8/5,1239.05,1239.05,1239.05,1239.05,-1.02,-0.08,0,0,0
2003/8/4,1240.07,1240.07,1240.07,1240.07,13.83,1.13,0,0,0
2003/8/1,1226.24,1226.24,1226.24,1226.24,3.5,0.29,0,0,0
2003/7/31,1222.74,1222.74,1222.74,1222.74,0.98,0.08,0,0,0
2003/7/30,1221.76,1221.76,1221.76,1221.76,2,0.16,0,0,0
2003/7/29,1219.76,1219.76,1219.76,1219.76,6.61,0.54,0,0,0
2003/7/28,1213.15,1213.15,1213.15,1213.15,-5.52,-0.45,0,0,0
2003/7/25,1218.67,1218.67,1218.67,1218.67,-12.35,-1,0,0,0
2003/7/24,1231.02,1231.02,1231.02,1231.02,-8.42,-0.68,0,0,0
2003/7/23,1239.44,1239.44,1239.44,1239.44,4.14,0.34,0,0,0
2003/7/22,1235.3,1235.3,1235.3,1235.3,3.15,0.26,0,0,0
2003/7/21,1232.15,1232.15,1232.15,1232.15,-9.42,-0.76,0,0,0
2003/7/18,1241.57,1241.57,1241.57,1241.57,-27.83,-2.19,0,0,0
2003/7/17,1269.4,1269.4,1269.4,1269.4,9.5,0.75,0,0,0
2003/7/16,1259.9,1259.9,1259.9,1259.9,5.54,0.44,0,0,0
2003/7/15,1254.36,1254.36,1254.36,1254.36,3.27,0.26,0,0,0
2003/7/14,1251.09,1251.09,1251.09,1251.09,-4.84,-0.39,0,0,0
2003/7/11,1255.93,1255.93,1255.93,1255.93,-1.88,-0.15,0,0,0
2003/7/10,1257.81,1257.81,1257.81,1257.81,26.01,2.11,0,0,0
2003/7/9,1231.8,1231.8,1231.8,1231.8,-8.05,-0.65,0,0,0
2003/7/8,1239.85,1239.85,1239.85,1239.85,7.77,0.63,0,0,0
2003/7/7,1232.08,1232.08,1232.08,1232.08,2.1,0.17,0,0,0
2003/7/4,1229.98,1229.98,1229.98,1229.98,-1.19,-0.1,0,0,0
2003/7/3,1231.17,1231.17,1231.17,1231.17,3.22,0.26,0,0,0
2003/7/2,1227.95,1227.95,1227.95,1227.95,12.75,1.05,0,0,0
2003/7/1,1215.2,1215.2,1215.2,1215.2,0.65,0.05,0,0,0
2003/12/31,1194.74,1194.74,1194.74,1194.74,-12.36,-1.02,0,0,0
2003/12/30,1207.1,1207.1,1207.1,1207.1,7.85,0.65,0,0,0
2003/12/29,1199.25,1199.25,1199.25,1199.25,-9.27,-0.77,0,0,0
2003/12/26,1208.52,1208.52,1208.52,1208.52,-0.54,-0.04,0,0,0
2003/12/25,1209.06,1209.06,1209.06,1209.06,-3.27,-0.27,0,0,0
2003/12/24,1212.33,1212.33,1212.33,1212.33,11.25,0.94,0,0,0
2003/12/23,1201.08,1201.08,1201.08,1201.08,5.64,0.47,0,0,0
2003/12/22,1195.44,1195.44,1195.44,1195.44,31.8,2.73,0,0,0
2003/12/19,1163.64,1163.64,1163.64,1163.64,-9.76,-0.83,0,0,0
2003/12/18,1173.4,1173.4,1173.4,1173.4,3.99,0.34,0,0,0
2003/12/17,1169.41,1169.41,1169.41,1169.41,-8.94,-0.76,0,0,0
2003/12/16,1178.35,1178.35,1178.35,1178.35,-6.32,-0.53,0,0,0
2003/12/15,1184.67,1184.67,1184.67,1184.67,1.56,0.13,0,0,0
2003/12/12,1183.11,1183.11,1183.11,1183.11,-1.52,-0.13,0,0,0
2003/12/11,1184.63,1184.63,1184.63,1184.63,-0.05,0,0,0,0
2003/12/10,1184.68,1184.68,1184.68,1184.68,15.4,1.32,0,0,0
2003/12/9,1169.28,1169.28,1169.28,1169.28,4.85,0.42,0,0,0
2003/12/8,1164.43,1164.43,1164.43,1164.43,-12.23,-1.04,0,0,0
2003/12/5,1176.66,1176.66,1176.66,1176.66,-1.99,-0.17,0,0,0
2003/12/4,1178.65,1178.65,1178.65,1178.65,6.18,0.53,0,0,0
2003/12/3,1172.47,1172.47,1172.47,1172.47,4.07,0.35,0,0,0
2003/12/2,1168.4,1168.4,1168.4,1168.4,-0.11,-0.01,0,0,0
2003/12/1,1168.51,1168.51,1168.51,1168.51,25.53,2.23,0,0,0
2003/11/28,1142.98,1142.98,1142.98,1142.98,6.96,0.61,0,0,0
2003/11/27,1136.02,1136.02,1136.02,1136.02,-19.25,-1.67,0,0,0
2003/11/26,1155.27,1155.27,1155.27,1155.27,3.73,0.32,0,0,0
2003/11/25,1151.54,1151.54,1151.54,1151.54,3.95,0.34,0,0,0
2003/11/24,1147.59,1147.59,1147.59,1147.59,32.12,2.88,0,0,0
2003/11/21,1115.47,1115.47,1115.47,1115.47,-13.66,-1.21,0,0,0
2003/11/20,1129.13,1129.13,1129.13,1129.13,31.08,2.83,0,0,0
2003/11/19,1098.05,1098.05,1098.05,1098.05,17.05,1.58,0,0,0
2003/11/18,1081,1081,1081,1081,-14.94,-1.36,0,0,0
2003/11/17,1095.94,1095.94,1095.94,1095.94,-4.08,-0.37,0,0,0
2003/11/14,1100.02,1100.02,1100.02,1100.02,8.31,0.76,0,0,0
2003/11/13,1091.71,1091.71,1091.71,1091.71,2.4,0.22,0,0,0
2003/11/12,1089.31,1089.31,1089.31,1089.31,-19.58,-1.77,0,0,0
2003/11/11,1108.89,1108.89,1108.89,1108.89,0.86,0.08,0,0,0
2003/11/10,1108.03,1108.03,1108.03,1108.03,4.25,0.39,0,0,0
2003/11/7,1103.78,1103.78,1103.78,1103.78,-15.14,-1.35,0,0,0
2003/11/6,1118.92,1118.92,1118.92,1118.92,-19.99,-1.76,0,0,0
2003/11/5,1138.91,1138.91,1138.91,1138.91,-6.26,-0.55,0,0,0
2003/11/4,1145.17,1145.17,1145.17,1145.17,21.69,1.93,0,0,0
2003/11/3,1123.48,1123.48,1123.48,1123.48,11.86,1.07,0,0,0
2003/10/31,1111.62,1111.62,1111.62,1111.62,0.82,0.07,0,0,0
2003/10/30,1110.8,1110.8,1110.8,1110.8,-12.42,-1.11,0,0,0
2003/10/29,1123.22,1123.22,1123.22,1123.22,-7.48,-0.66,0,0,0
2003/10/28,1130.7,1130.7,1130.7,1130.7,0.24,0.02,0,0,0
2003/10/27,1130.46,1130.46,1130.46,1130.46,-9.57,-0.84,0,0,0
2003/10/24,1140.03,1140.03,1140.03,1140.03,-3.68,-0.32,0,0,0
2003/10/23,1143.71,1143.71,1143.71,1143.71,-9.12,-0.79,0,0,0
2003/10/22,1152.83,1152.83,1152.83,1152.83,28.29,2.52,0,0,0
2003/10/21,1124.54,1124.54,1124.54,1124.54,4.18,0.37,0,0,0
2003/10/20,1120.36,1120.36,1120.36,1120.36,-7.74,-0.69,0,0,0
2003/10/17,1128.1,1128.1,1128.1,1128.1,3.73,0.33,0,0,0
2003/10/16,1124.37,1124.37,1124.37,1124.37,-14.65,-1.29,0,0,0
2003/10/15,1139.02,1139.02,1139.02,1139.02,-3.28,-0.29,0,0,0
2003/10/14,1142.3,1142.3,1142.3,1142.3,-9.48,-0.82,0,0,0
2003/10/13,1151.78,1151.78,1151.78,1151.78,-3.64,-0.32,0,0,0
2003/10/10,1155.42,1155.42,1155.42,1155.42,26.65,2.36,0,0,0
2003/10/9,1128.77,1128.77,1128.77,1128.77,-2.5,-0.22,0,0,0
2003/10/8,1131.27,1131.27,1131.27,1131.27,4.13,0.37,0,0,0
2004/3/31,1384.95,1384.95,1384.95,1384.95,12.9,0.94,0,0,0
2004/3/30,1372.05,1372.05,1372.05,1372.05,0.35,0.03,0,0,0
2004/3/29,1371.7,1371.7,1371.7,1371.7,-14.78,-1.07,0,0,0
2004/3/26,1386.48,1386.48,1386.48,1386.48,0.62,0.04,0,0,0
2004/3/25,1385.86,1385.86,1385.86,1385.86,0.49,0.04,0,0,0
2004/3/24,1385.37,1385.37,1385.37,1385.37,-4.15,-0.3,0,0,0
2004/3/23,1389.52,1389.52,1389.52,1389.52,-10.03,-0.72,0,0,0
2004/3/22,1399.55,1399.55,1399.55,1399.55,5.98,0.43,0,0,0
2004/3/19,1393.57,1393.57,1393.57,1393.57,21.41,1.56,0,0,0
2004/3/18,1372.16,1372.16,1372.16,1372.16,-25.86,-1.85,0,0,0
2004/3/17,1398.02,1398.02,1398.02,1398.02,2.65,0.19,0,0,0
2004/3/16,1395.37,1395.37,1395.37,1395.37,5.69,0.41,0,0,0
2004/3/15,1389.68,1389.68,1389.68,1389.68,31.17,2.29,0,0,0
2004/3/12,1358.51,1358.51,1358.51,1358.51,0.67,0.05,0,0,0
2004/3/11,1357.84,1357.84,1357.84,1357.84,12.85,0.96,0,0,0
2004/3/10,1344.99,1344.99,1344.99,1344.99,30.82,2.35,0,0,0
2004/3/9,1314.17,1314.17,1314.17,1314.17,-3.13,-0.24,0,0,0
2004/3/8,1317.3,1317.3,1317.3,1317.3,-24.46,-1.82,0,0,0
2004/3/5,1341.76,1341.76,1341.76,1341.76,-8.09,-0.6,0,0,0
2004/3/4,1349.85,1349.85,1349.85,1349.85,8.63,0.64,0,0,0
2004/3/3,1341.22,1341.22,1341.22,1341.22,-21.97,-1.61,0,0,0
2004/3/2,1363.19,1363.19,1363.19,1363.19,-3.72,-0.27,0,0,0
2004/3/1,1366.91,1366.91,1366.91,1366.91,15.3,1.13,0,0,0
2004/2/27,1351.61,1351.61,1351.61,1351.61,15.75,1.18,0,0,0
2004/2/26,1335.86,1335.86,1335.86,1335.86,6.42,0.48,0,0,0
2004/2/25,1329.44,1329.44,1329.44,1329.44,-26.87,-1.98,0,0,0
2004/2/24,1356.31,1356.31,1356.31,1356.31,-2.93,-0.22,0,0,0
2004/2/23,1359.24,1359.24,1359.24,1359.24,-31.86,-2.29,0,0,0
2004/2/20,1391.1,1391.1,1391.1,1391.1,5.12,0.37,0,0,0
2004/2/19,1385.98,1385.98,1385.98,1385.98,-5.38,-0.39,0,0,0
2004/2/18,1391.36,1391.36,1391.36,1391.36,10.99,0.8,0,0,0
2004/2/17,1380.37,1380.37,1380.37,1380.37,7.07,0.51,0,0,0
2004/2/16,1373.3,1373.3,1373.3,1373.3,30.96,2.31,0,0,0
2004/2/13,1342.34,1342.34,1342.34,1342.34,-3.32,-0.25,0,0,0
2004/2/12,1345.66,1345.66,1345.66,1345.66,-9.09,-0.67,0,0,0
2004/2/11,1354.75,1354.75,1354.75,1354.75,-8.31,-0.61,0,0,0
2004/2/10,1363.06,1363.06,1363.06,1363.06,-5.78,-0.42,0,0,0
2004/2/9,1368.84,1368.84,1368.84,1368.84,21.62,1.6,0,0,0
2004/2/6,1347.22,1347.22,1347.22,1347.22,-6.63,-0.49,0,0,0
2004/2/5,1353.85,1353.85,1353.85,1353.85,4.99,0.37,0,0,0
2004/2/4,1348.86,1348.86,1348.86,1348.86,27.86,2.11,0,0,0
2004/2/3,1321,1321,1321,1321,13.73,1.05,0,0,0
2004/2/2,1307.27,1307.27,1307.27,1307.27,25.94,2.02,0,0,0
2004/1/30,1281.33,1281.33,1281.33,1281.33,-30.62,-2.33,0,0,0
2004/1/29,1311.95,1311.95,1311.95,1311.95,27.65,2.15,0,0,0
2004/1/16,1284.3,1284.3,1284.3,1284.3,10.68,0.84,0,0,0
2004/1/15,1273.62,1273.62,1273.62,1273.62,-4.34,-0.34,0,0,0
2004/1/14,1277.96,1277.96,1277.96,1277.96,-15.22,-1.18,0,0,0
2004/1/13,1293.18,1293.18,1293.18,1293.18,-1.5,-0.12,0,0,0
2004/1/12,1294.68,1294.68,1294.68,1294.68,28.27,2.23,0,0,0
2004/1/9,1266.41,1266.41,1266.41,1266.41,-17.93,-1.4,0,0,0
2004/1/8,1284.34,1284.34,1284.34,1284.34,18.07,1.43,0,0,0
2004/1/7,1266.27,1266.27,1266.27,1266.27,15.13,1.21,0,0,0
2004/1/6,1251.14,1251.14,1251.14,1251.14,10.67,0.86,0,0,0
2004/1/5,1240.47,1240.47,1240.47,1240.47,35.86,2.98,0,0,0
2004/1/2,1204.61,1204.61,1204.61,1204.61,9.87,0.83,0,0,0
2004/6/30,1078.49,1078.49,1078.49,1078.49,-6.13,-0.57,0,0,0
2004/6/29,1084.62,1084.62,1084.62,1084.62,15.11,1.41,0,0,0
2004/6/28,1069.51,1069.51,1069.51,1069.51,-12.45,-1.15,0,0,0
2004/6/25,1081.96,1081.96,1081.96,1081.96,-17.94,-1.63,0,0,0
2004/6/24,1099.9,1099.9,1099.9,1099.9,-10.42,-0.94,0,0,0
2004/6/23,1110.32,1110.32,1110.32,1110.32,-9.56,-0.85,0,0,0
2004/6/22,1119.88,1119.88,1119.88,1119.88,10.49,0.95,0,0,0
2004/6/21,1109.39,1109.39,1109.39,1109.39,5.99,0.54,0,0,0
2004/6/18,1103.4,1103.4,1103.4,1103.4,-13.1,-1.17,0,0,0
2004/6/17,1116.5,1116.5,1116.5,1116.5,-24.59,-2.16,0,0,0
2004/6/16,1141.09,1141.09,1141.09,1141.09,6.19,0.55,0,0,0
2004/6/15,1134.9,1134.9,1134.9,1134.9,19.49,1.75,0,0,0
2004/6/14,1115.41,1115.41,1115.41,1115.41,-25.12,-2.2,0,0,0
2004/6/11,1140.53,1140.53,1140.53,1140.53,1.02,0.09,0,0,0
2004/6/10,1139.51,1139.51,1139.51,1139.51,1.96,0.17,0,0,0
2004/6/9,1137.55,1137.55,1137.55,1137.55,-22.78,-1.96,0,0,0
2004/6/8,1160.33,1160.33,1160.33,1160.33,-15.93,-1.35,0,0,0
2004/6/7,1176.26,1176.26,1176.26,1176.26,-16.52,-1.39,0,0,0
2004/6/4,1192.78,1192.78,1192.78,1192.78,-0.77,-0.06,0,0,0
2004/6/3,1193.55,1193.55,1193.55,1193.55,-18.38,-1.52,0,0,0
2004/6/2,1211.93,1211.93,1211.93,1211.93,-12.18,-1,0,0,0
2004/6/1,1224.11,1224.11,1224.11,1224.11,17.27,1.43,0,0,0
2004/5/31,1206.84,1206.84,1206.84,1206.84,5.12,0.43,0,0,0
2004/5/28,1201.72,1201.72,1201.72,1201.72,-6.96,-0.58,0,0,0
2004/5/27,1208.68,1208.68,1208.68,1208.68,25.67,2.17,0,0,0
2004/5/26,1183.01,1183.01,1183.01,1183.01,5.3,0.45,0,0,0
2004/5/25,1177.71,1177.71,1177.71,1177.71,-23.08,-1.92,0,0,0
2004/5/24,1200.79,1200.79,1200.79,1200.79,-8.42,-0.7,0,0,0
2004/5/21,1209.21,1209.21,1209.21,1209.21,7.5,0.62,0,0,0
2004/5/20,1201.71,1201.71,1201.71,1201.71,-7.87,-0.65,0,0,0
2004/5/19,1209.58,1209.58,1209.58,1209.58,-0.03,0,0,0,0
2004/5/18,1209.61,1209.61,1209.61,1209.61,14.42,1.21,0,0,0
2004/5/17,1195.19,1195.19,1195.19,1195.19,-12.07,-1,0,0,0
2004/5/14,1207.26,1207.26,1207.26,1207.26,-27.32,-2.21,0,0,0
2004/5/13,1234.58,1234.58,1234.58,1234.58,-5.44,-0.44,0,0,0
2004/5/12,1240.02,1240.02,1240.02,1240.02,27.45,2.26,0,0,0
2004/5/11,1212.57,1212.57,1212.57,1212.57,5.98,0.5,0,0,0
2004/5/10,1206.59,1206.59,1206.59,1206.59,-33.13,-2.67,0,0,0
2004/4/30,1239.72,1239.72,1239.72,1239.72,6.12,0.5,0,0,0
2004/4/29,1233.6,1233.6,1233.6,1233.6,-24.51,-1.95,0,0,0
2004/4/28,1258.11,1258.11,1258.11,1258.11,-6.23,-0.49,0,0,0
2004/4/27,1264.34,1264.34,1264.34,1264.34,-12.61,-0.99,0,0,0
2004/4/26,1276.95,1276.95,1276.95,1276.95,0.64,0.05,0,0,0
2004/4/23,1276.31,1276.31,1276.31,1276.31,-20.13,-1.55,0,0,0
2004/4/22,1296.44,1296.44,1296.44,1296.44,6.79,0.53,0,0,0
2004/4/21,1289.65,1289.65,1289.65,1289.65,-11.44,-0.88,0,0,0
2004/4/20,1301.09,1301.09,1301.09,1301.09,-10.91,-0.83,0,0,0
2004/4/19,1312,1312,1312,1312,-19.08,-1.43,0,0,0
2004/4/16,1331.08,1331.08,1331.08,1331.08,12.23,0.93,0,0,0
2004/4/15,1318.85,1318.85,1318.85,1318.85,-13.23,-0.99,0,0,0
2004/4/14,1332.08,1332.08,1332.08,1332.08,-21.75,-1.61,0,0,0
2004/4/13,1353.83,1353.83,1353.83,1353.83,-10.85,-0.8,0,0,0
2004/4/12,1364.68,1364.68,1364.68,1364.68,-5.6,-0.41,0,0,0
2004/4/9,1370.28,1370.28,1370.28,1370.28,-32.49,-2.32,0,0,0
2004/4/8,1402.77,1402.77,1402.77,1402.77,-6,-0.43,0,0,0
2004/4/7,1408.77,1408.77,1408.77,1408.77,-1.66,-0.12,0,0,0
2004/4/6,1410.43,1410.43,1410.43,1410.43,8.46,0.6,0,0,0
2004/4/5,1401.97,1401.97,1401.97,1401.97,-3.95,-0.28,0,0,0
2004/4/2,1405.92,1405.92,1405.92,1405.92,9.29,0.67,0,0,0
2004/4/1,1396.63,1396.63,1396.63,1396.63,11.68,0.84,0,0,0
2004/9/30,1109.32,1109.32,1109.32,1109.32,-14.69,-1.31,0,0,0
2004/9/29,1124.01,1124.01,1124.01,1124.01,-12.33,-1.09,0,0,0
2004/9/28,1136.34,1136.34,1136.34,1136.34,8.29,0.73,0,0,0
2004/9/27,1128.05,1128.05,1128.05,1128.05,-7.92,-0.7,0,0,0
2004/9/24,1135.97,1135.97,1135.97,1135.97,-21.96,-1.9,0,0,0
2004/9/23,1157.93,1157.93,1157.93,1157.93,37.82,3.38,0,0,0
2004/9/22,1120.11,1120.11,1120.11,1120.11,-23.35,-2.04,0,0,0
2004/9/21,1143.46,1143.46,1143.46,1143.46,-8.67,-0.75,0,0,0
2004/9/20,1152.13,1152.13,1152.13,1152.13,39.36,3.54,0,0,0
2004/9/17,1112.77,1112.77,1112.77,1112.77,34.85,3.23,0,0,0
2004/9/16,1077.92,1077.92,1077.92,1077.92,11.64,1.09,0,0,0
2004/9/15,1066.28,1066.28,1066.28,1066.28,42.87,4.19,0,0,0
2004/9/14,1023.41,1023.41,1023.41,1023.41,30.15,3.04,0,0,0
2004/9/13,993.26,993.26,993.26,993.26,-21.89,-2.16,0,0,0
2004/9/10,1015.15,1015.15,1015.15,1015.15,2.59,0.26,0,0,0
2004/9/9,1012.56,1012.56,1012.56,1012.56,-19.05,-1.85,0,0,0
2004/9/8,1031.61,1031.61,1031.61,1031.61,-9.88,-0.95,0,0,0
2004/9/7,1041.49,1041.49,1041.49,1041.49,1.82,0.18,0,0,0
2004/9/6,1039.67,1039.67,1039.67,1039.67,-3.87,-0.37,0,0,0
2004/9/3,1043.54,1043.54,1043.54,1043.54,-1.83,-0.18,0,0,0
2004/9/2,1045.37,1045.37,1045.37,1045.37,5.31,0.51,0,0,0
2004/9/1,1040.06,1040.06,1040.06,1040.06,-15.91,-1.51,0,0,0
2004/8/31,1055.97,1055.97,1055.97,1055.97,17.63,1.7,0,0,0
2004/8/30,1038.34,1038.34,1038.34,1038.34,-0.9,-0.09,0,0,0
2004/8/27,1039.24,1039.24,1039.24,1039.24,-11.76,-1.12,0,0,0
2004/8/26,1051,1051,1051,1051,-4.53,-0.43,0,0,0
2004/8/25,1055.53,1055.53,1055.53,1055.53,-3.89,-0.37,0,0,0
2004/8/24,1059.42,1059.42,1059.42,1059.42,12.21,1.17,0,0,0
2004/8/23,1047.21,1047.21,1047.21,1047.21,-13.02,-1.23,0,0,0
2004/8/20,1060.23,1060.23,1060.23,1060.23,1.03,0.1,0,0,0
2004/8/19,1059.2,1059.2,1059.2,1059.2,-12.63,-1.18,0,0,0
2004/8/18,1071.83,1071.83,1071.83,1071.83,-0.68,-0.06,0,0,0
2004/8/17,1072.51,1072.51,1072.51,1072.51,4.91,0.46,0,0,0
2004/8/16,1067.6,1067.6,1067.6,1067.6,-9.65,-0.9,0,0,0
2004/8/13,1077.25,1077.25,1077.25,1077.25,2.43,0.23,0,0,0
2004/8/12,1074.82,1074.82,1074.82,1074.82,-11.26,-1.04,0,0,0
2004/8/11,1086.08,1086.08,1086.08,1086.08,-12.51,-1.14,0,0,0
2004/8/10,1098.59,1098.59,1098.59,1098.59,5.11,0.47,0,0,0
2004/8/9,1093.48,1093.48,1093.48,1093.48,5.24,0.48,0,0,0
2004/8/6,1088.24,1088.24,1088.24,1088.24,-0.57,-0.05,0,0,0
2004/8/5,1088.81,1088.81,1088.81,1088.81,-14.74,-1.34,0,0,0
2004/8/4,1103.55,1103.55,1103.55,1103.55,29.97,2.79,0,0,0
2004/8/3,1073.58,1073.58,1073.58,1073.58,-6.97,-0.65,0,0,0
2004/8/2,1080.55,1080.55,1080.55,1080.55,-8.13,-0.75,0,0,0
2004/7/30,1088.68,1088.68,1088.68,1088.68,-15.49,-1.4,0,0,0
2004/7/29,1104.17,1104.17,1104.17,1104.17,14.65,1.34,0,0,0
2004/7/28,1089.52,1089.52,1089.52,1089.52,6.12,0.56,0,0,0
2004/7/27,1083.4,1083.4,1083.4,1083.4,-3.87,-0.36,0,0,0
2004/7/26,1087.27,1087.27,1087.27,1087.27,-14.33,-1.3,0,0,0
2004/7/23,1101.6,1101.6,1101.6,1101.6,3.74,0.34,0,0,0
2004/7/22,1097.86,1097.86,1097.86,1097.86,-27.8,-2.47,0,0,0
2004/7/21,1125.66,1125.66,1125.66,1125.66,-0.22,-0.02,0,0,0
2004/7/20,1125.88,1125.88,1125.88,1125.88,-8.62,-0.76,0,0,0
2004/7/19,1134.5,1134.5,1134.5,1134.5,1.7,0.15,0,0,0
2004/7/16,1132.8,1132.8,1132.8,1132.8,28.79,2.61,0,0,0
2004/7/15,1104.01,1104.01,1104.01,1104.01,15.23,1.4,0,0,0
2004/7/14,1088.78,1088.78,1088.78,1088.78,1.97,0.18,0,0,0
2004/7/13,1086.81,1086.81,1086.81,1086.81,3.63,0.34,0,0,0
2004/7/12,1083.18,1083.18,1083.18,1083.18,-23.74,-2.14,0,0,0
2004/7/9,1106.92,1106.92,1106.92,1106.92,-6.11,-0.55,0,0,0
2004/7/8,1113.03,1113.03,1113.03,1113.03,2.41,0.22,0,0,0
2004/7/7,1110.62,1110.62,1110.62,1110.62,-10.66,-0.95,0,0,0
2004/7/6,1121.28,1121.28,1121.28,1121.28,4.86,0.44,0,0,0
2004/7/5,1116.42,1116.42,1116.42,1116.42,1.48,0.13,0,0,0
2004/7/2,1114.94,1114.94,1114.94,1114.94,2.55,0.23,0,0,0
2004/7/1,1112.39,1112.39,1112.39,1112.39,33.9,3.14,0,0,0
2004/12/31,1000,1000,1000,1000,-3.99,-0.4,0,0,0
2004/12/30,1003.99,1003.99,1003.99,1003.99,-1.54,-0.15,0,0,0
2004/12/29,1005.53,1005.53,1005.53,1005.53,-5.17,-0.51,0,0,0
2004/12/28,1010.7,1010.7,1010.7,1010.7,-1.75,-0.17,0,0,0
2004/12/27,1012.45,1012.45,1012.45,1012.45,-3.95,-0.39,0,0,0
